,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-4.444773778506951,0.024880874118591884,-3.9894786327493916,0.017442443535601773,-3.535206419389516,0.010980542168482946,-3.0819571384277733,0.00549517001711121,-2.6307537222618413,0.0019628562971305413,-2.182572700107705,-0.0006393313891438977,-1.7373908703738372,-0.0033111238484174878,-1.2962543670498907,-0.004076261058578737,-0.8591631901351954,-0.002934743019157169,-0.42707066725487,-0.001909232935354452,-0.0,0.0
1,-4.229528610729483,-0.012358439266094465,-3.8255255351083575,-0.008682179118944255,-3.419503821619569,-0.005967740763379671,-3.0124822886253737,-0.0032343035509615763,-2.600442659246954,-0.0014056915595620707,-2.1843847529901623,-0.000500903646497991,-1.7623469285576796,0.001517696913436693,-1.3342721893787064,0.0016506516034589733,-0.8981988941563688,0.0019355971483115547,-0.453108224528407,0.0013917128994416304,0.0,0.0
2,-4.544368819221988,0.0034691327127981744,-4.045308749094927,0.0014575649948815675,-3.5472486069685925,-0.0005660024350354759,-3.0542001045586904,-0.0016496404240101614,-2.571162881869306,-0.0018533475322774359,-2.100124795190462,-0.0022010511844579653,-1.6430857005234962,-0.002716750804664915,-1.2030573815832732,-0.002436517528067391,-0.7820396943715873,-0.0013843507786703447,-0.3810205671770491,-0.0005721782693131832,0.0,0.0
3,-4.423438631131852,-0.006377821790373856,-3.981153389212448,-0.004437517613226943,-3.537868652753676,-0.0025290044053164072,-3.0956152018036223,-0.0015881947675345093,-2.6533299598842217,0.00035210940949877145,-2.2111082999035143,0.0002934245080292719,-1.7698543434928258,0.0012660251151611626,-1.328632178051718,0.0012391311828216444,-0.887410012610376,0.001212237250702148,-0.4441888580900836,0.0011217613796481573,0.0,0.0
4,-4.468515630636103,0.00458898253780976,-4.005325359726761,0.0037098154073366696,-3.5421350888171927,0.002830648276841041,-3.0809349846075595,0.0021495632193456733,-2.6217250470973634,0.0016665602352581301,-2.16758956737272,0.0006836790841395768,-1.7194245877471126,0.0002950441528593861,-1.2773291492568444,-0.0004944279088553716,-0.8431943775651861,-0.0004915716775390488,-0.41711931370843996,-0.0006914705034645198,0.0,-0.0
5,-7.693304039266577,-0.0590758783750393,-6.962150921086277,-0.047366148430227295,-6.2269593427343946,-0.03648758600268587,-5.483690844039239,-0.027271358609794318,-4.730389176394424,-0.018634372815630657,-3.9650561035408263,-0.010492653313909915,-3.187607650172143,-0.004844436364213668,-2.400126027854029,0.0002245389867451958,-1.604525497539438,0.002632061173436187,-0.8028042954875095,0.002294154889915183,0.0,0.0
6,-1.5835848241112669,0.0033323931850723076,-1.4153955909093705,0.004507907952011975,-1.2483120378636214,0.004801679336665032,-1.081340453205029,0.004101738952126288,-0.9162443236977148,0.004619447110640537,-0.7543532662721391,0.00348563689153758,-0.5953313757672847,0.0036814436024437134,-0.4403963007263683,0.0033314120916418037,-0.289548041149339,0.002435542359583761,-0.14278659703613478,0.0009938344058049633,0.0,-0.0
7,-5.582778796868022,-0.014384201103085468,-4.9962841865473315,-0.01137221423544632,-4.409685561032177,-0.007365651659870688,-3.8262786930306576,-0.005036194916558767,-3.2479487187647478,-0.003181237908580048,-2.6766847896505004,-0.001592750246523944,-2.114476057104531,-6.270154092072322e-05,-1.5634156877376824,0.0006223628888225585,-1.0264874086746083,0.0007744886267679607,-0.5046857956231453,0.0004976908672578649,0.0,-0.0
8,-8.344875591322134,-0.040067010827949716,-7.518141056739261,-0.032924929331606734,-6.688414732408812,-0.025561050391914364,-5.8555487533683666,-0.019969900507242344,-5.0186937213310525,-0.01408302069794509,-4.178772967065128,-0.008971606694382517,-3.3367837538194465,-0.004709590977683725,-2.4957178713417982,-0.0015187709913282446,-1.656572582881488,0.0005269207835213591,-0.8233369414351407,0.0011317544220297848,0.0,0.0
9,-10.757078899196427,-0.07072168311089955,-9.656809259683117,-0.056911528683828976,-8.557462916546001,-0.04513792128590377,-7.458116573409004,-0.03336431388786923,-6.3616920828218,-0.023703235229514258,-5.271225269900723,-0.015269379790094906,-4.188676699963929,-0.009138007367107516,-3.1171201889828577,-0.003424534352605896,-2.0594395986518634,-0.0012407675732317158,-1.0197460138847845,0.00025916381013856016,0.0,0.0
